"ID";"N° do pedido";"Data";"Data prevista";"ID contato";"Nome do contato";"Desconto";"Observações";"Situação";"ID produto";"Código";"Código no fornecedor";"Descrição";"Quantidade";"Valor unitário";"Un";"Frete do item";"Ordem de compra"
"26024699886";"8887";"08/06/2026";"";"10881416310";"ORANIO DOMINGUES COM CONEXOES LTDA";"0,00";" SOLICITAÇÃO PARA ATENDER O PEDIDO DE VENDA 1588 - OBRA JANDAIA

(Conforme conversado pessoalmente, faturar em nome da Saeng)";"Em aberto";"16651541859";"0000000004746";"";"NIPLE DUPLO GALVANIZADO BSP 3/4""";"15,00";"6,0200";"PC";"0,0000";"P1588"
"26024699886";"8887";"08/06/2026";"";"10881416310";"ORANIO DOMINGUES COM CONEXOES LTDA";"0,00";" SOLICITAÇÃO PARA ATENDER O PEDIDO DE VENDA 1588 - OBRA JANDAIA

(Conforme conversado pessoalmente, faturar em nome da Saeng)";"Em aberto";"16510182979";"0000000004126";"";"BUCHA REDUCAO ACO CARBONO PRETO BSP 1"" X 3/4""";"15,00";"7,9700";"PC";"0,0000";"P1588"
"26024699886";"8887";"08/06/2026";"";"10881416310";"ORANIO DOMINGUES COM CONEXOES LTDA";"0,00";" SOLICITAÇÃO PARA ATENDER O PEDIDO DE VENDA 1588 - OBRA JANDAIA

(Conforme conversado pessoalmente, faturar em nome da Saeng)";"Em aberto";"16479494379";"0000000003267";"";"VALVULA GLOBO ANGULAR 2.1/2"" X 45º (73MM)";"3,00";"156,0000";"PC";"0,0000";"P1588"
"26024699886";"8887";"08/06/2026";"";"10881416310";"ORANIO DOMINGUES COM CONEXOES LTDA";"0,00";" SOLICITAÇÃO PARA ATENDER O PEDIDO DE VENDA 1588 - OBRA JANDAIA

(Conforme conversado pessoalmente, faturar em nome da Saeng)";"Em aberto";"16660362727";"0000000004775";"";"NIPLE AÇO CARBONO PRETO BSP 1/2"" X 3/8""";"12,00";"6,1900";"PC";"0,0000";"P1588"
"26025723558";"8888";"08/06/2026";"";"18131420484";"TWS ENGENHARIA LTDA";"0,00";"PEDIDO REFERENTE A EMPREITA A SER REALIZADA NA OBRA ";"Em aberto";"16357119601";"";"";"EMPREITA";"1,00";"80.000,0000";"";"0,0000";"3174"
"26038184771";"8889";"09/06/2026";"";"9406825547";"CASA FARIA MATERIAIS HIDRAULICOS LTDA";"0,00";"PEDIDO REFERENTE A COMPRA DE MATERIAL PARA OBRA ADRIANA E RAFAEL - 3174";"Em aberto";"16046571216";"0000000000796";"25455";"COTOVELO PVC SERIE R 50MM X 45º";"30,00";"5,7600";"PC";"0,0000";"3174"
"26039438980";"8890";"09/06/2026";"";"17925709844";"ANTONIO MARCOS DOS SANTOS (BILU)";"0,00";"PEDIDO REFERENTE A EMPREITA REALIZADA NA OBRA ESPANHA - 3174";"Em aberto";"16091529406";"";"";"DIARIA";"1,00";"750,0000";"VB";"0,0000";"3174"
"26047613914";"8891";"10/06/2026";"";"15888987307";"ATACADAO S.A.";"0,00";"PEDIDO REFERENTE A COMPRA NO ATACADÃO PARA O MÊS DE JUNHO";"Em aberto";"16426059240";"";"";"MATERIAL DE CONSUMO";"1,00";"349,7400";"";"0,0000";"CMHF"
"26049456307";"8892";"10/06/2026";"";"10136137899";"Comercial Hatada";"0,00";"PEDIDO REFERENTE A COMPRA DE DECORAÇÃO PRA COPA DO MUNDO";"Em aberto";"16426059240";"";"";"MATERIAL DE CONSUMO";"1,00";"83,8600";"";"0,0000";"CMHF"
"26049492641";"8893";"10/06/2026";"";"10136137899";"Comercial Hatada";"0,00";"PEDIDO REFERENTE A COMPRA DE CHOCOLATES PARA O ESCRITÓRIO";"Em aberto";"15895001112";"";"";"ALIMENTACAO";"1,00";"109,9400";"VB";"0,0000";"CMHF"
"26056087970";"8894";"11/06/2026";"";"18195228910";"ARF COMERCIO DE BOMBAS E MAQUINAS LTDA";"5.019,45";"PEDIDO LANÇADO PARA ATENDER O PEDIDO DE VENDA 1612 CONFORME (CONVERSADO PESSOALMENTE FOI APROVADO PELO MARCIO)";"Em aberto";"16657364582";"0000000004770";"";"PRESSURIZADOR PARA IRRIGAÇÃO SCHNEIDER SP-15 C 3/4CV MONOF.220V";"1,00";"1.602,0500";"PC";"12,6355";"P1612"
"26056087970";"8894";"11/06/2026";"";"18195228910";"ARF COMERCIO DE BOMBAS E MAQUINAS LTDA";"5.019,45";"PEDIDO LANÇADO PARA ATENDER O PEDIDO DE VENDA 1612 CONFORME (CONVERSADO PESSOALMENTE FOI APROVADO PELO MARCIO)";"Em aberto";"16657365732";"0000000004771";"";"BOMBA THEBE THSI-18 5CV TRIF.IP21/AR.4 V THEBE RT.147";"1,00";"3.048,5300";"PC";"24,0440";"P1612"
"26056087970";"8894";"11/06/2026";"";"18195228910";"ARF COMERCIO DE BOMBAS E MAQUINAS LTDA";"5.019,45";"PEDIDO LANÇADO PARA ATENDER O PEDIDO DE VENDA 1612 CONFORME (CONVERSADO PESSOALMENTE FOI APROVADO PELO MARCIO)";"Em aberto";"16662557260";"0000000004776";"";"BOMBA DRENAGEM SUBMERSIVEL SCHNEIDER BRAVA DV05 1/2CV 380 TRIFASICO";"2,00";"2.313,5250";"PC";"36,4940";"P1612"
"26056087970";"8894";"11/06/2026";"";"18195228910";"ARF COMERCIO DE BOMBAS E MAQUINAS LTDA";"5.019,45";"PEDIDO LANÇADO PARA ATENDER O PEDIDO DE VENDA 1612 CONFORME (CONVERSADO PESSOALMENTE FOI APROVADO PELO MARCIO)";"Em aberto";"16657368103";"0000000004772";"";"SCHNEIDER VFD 2 BC-92S 1C N 2CV IP21 M ONO.220V.";"1,00";"19.012,3500";"PC";"149,9522";"P1612"
"26056087970";"8894";"11/06/2026";"";"18195228910";"ARF COMERCIO DE BOMBAS E MAQUINAS LTDA";"5.019,45";"PEDIDO LANÇADO PARA ATENDER O PEDIDO DE VENDA 1612 CONFORME (CONVERSADO PESSOALMENTE FOI APROVADO PELO MARCIO)";"Em aberto";"16657361841";"0000000004768";"";"MOTOBOMBA JOCKEY SCHNEIDER BPI ME-AL 1 315 1,5CV TRIF.220/380V";"1,00";"2.139,4700";"PC";"16,8742";"P1612"
"26056787973";"8895";"11/06/2026";"";"9406825547";"CASA FARIA MATERIAIS HIDRAULICOS LTDA";"0,00";"PEDIDO REFERENTE A COMPRA DE MATERIAL PARA OBRA JASMIM - 2652";"Em aberto";"9895610720";"0000000004067";"102";"PORCA SEXTAVADA 1/4""";"1,00";"13,2000";"PC";"0,0000";"2652"
"26056787973";"8895";"11/06/2026";"";"9406825547";"CASA FARIA MATERIAIS HIDRAULICOS LTDA";"0,00";"PEDIDO REFERENTE A COMPRA DE MATERIAL PARA OBRA JASMIM - 2652";"Em aberto";"16356861381";"0000000002217";"390500";"ARRUELA LISA 1/4";"1,00";"13,5400";"PC";"0,0000";"2652"
"26056787973";"8895";"11/06/2026";"";"9406825547";"CASA FARIA MATERIAIS HIDRAULICOS LTDA";"0,00";"PEDIDO REFERENTE A COMPRA DE MATERIAL PARA OBRA JASMIM - 2652";"Em aberto";"9895595837";"0000000004066";"101";"CHUMBADOR 1/4""";"25,00";"0,7200";"PC";"0,0000";"2652"
"26056833446";"8896";"11/06/2026";"";"9482121362";"FOGOES SHOP LTDA";"0,00";"PEDIDO REFERENTE A COMPRA DE MATERIAL PARA A OBRA DA RUA ESPANHA - 3174";"Em aberto";"16662646276";"0000000004777";"";"BASE VALVULA DESCARGA 1.1/2";"2,00";"224,8000";"PC";"0,0000";"3174"
"26056833446";"8896";"11/06/2026";"";"9482121362";"FOGOES SHOP LTDA";"0,00";"PEDIDO REFERENTE A COMPRA DE MATERIAL PARA A OBRA DA RUA ESPANHA - 3174";"Em aberto";"16455459931";"0000000004429";"";"ADAPTADOR PVC MARROM 50MM X 1 1/2""";"2,00";"7,1600";"PC";"0,0000";"3174"
"26056833446";"8896";"11/06/2026";"";"9482121362";"FOGOES SHOP LTDA";"0,00";"PEDIDO REFERENTE A COMPRA DE MATERIAL PARA A OBRA DA RUA ESPANHA - 3174";"Em aberto";"16662656922";"0000000004778";"";"TUBO PARA VALVULA DE DESCARGA 40MM";"2,00";"13,3400";"PC";"0,0000";"3174"
"26060031756";"8897";"11/06/2026";"";"18197539133";"T.A. DA SILVA ENVELOPAMENTO E PELICULA SOLAR";"0,00";"PEDIDO REFERENTE A INSTALAÇÃO DE INSUFILM, CAMERA INTERNA, SENSOR DE RÉ";"Em aberto";"9320939311";"";"";"MANUTENÇÃO DE VEICULO DA EMPRESA";"1,00";"1.100,0000";"VB";"0,0000";"CMHF"
"26064705235";"8898";"12/06/2026";"";"10881416310";"ORANIO DOMINGUES COM CONEXOES LTDA";"0,00";"PEDIDO REFERENTE A MATERIAL COMPRADO PARA OBRA JOANIN - 3521";"Em aberto";"16473026958";"0000000002351";"";"COTOVELO RANHURADO 2 1/2(76MM) X 45º";"2,00";"23,3700";"PC";"0,0000";"3521"
"26064705235";"8898";"12/06/2026";"";"10881416310";"ORANIO DOMINGUES COM CONEXOES LTDA";"0,00";"PEDIDO REFERENTE A MATERIAL COMPRADO PARA OBRA JOANIN - 3521";"Em aberto";"16458788354";"0000000003166";"";"COTOVELO RANHURADO 2 1/2""(76MM) X 90°";"2,00";"26,4000";"PC";"0,0000";"3521"
"26064705235";"8898";"12/06/2026";"";"10881416310";"ORANIO DOMINGUES COM CONEXOES LTDA";"0,00";"PEDIDO REFERENTE A MATERIAL COMPRADO PARA OBRA JOANIN - 3521";"Em aberto";"0";"";"";"ACOPLAMENTO FLEXIVEL 3"" X 2.1/2""(76MM)";"1,00";"52,3200";"PC";"0,0000";"3521"
"26064705235";"8898";"12/06/2026";"";"10881416310";"ORANIO DOMINGUES COM CONEXOES LTDA";"0,00";"PEDIDO REFERENTE A MATERIAL COMPRADO PARA OBRA JOANIN - 3521";"Em aberto";"16518568217";"0000000004300";"";"ACOPLAMENTO FLEXIVEL 3""";"2,00";"19,8400";"PC";"0,0000";"3521"
"26064705235";"8898";"12/06/2026";"";"10881416310";"ORANIO DOMINGUES COM CONEXOES LTDA";"0,00";"PEDIDO REFERENTE A MATERIAL COMPRADO PARA OBRA JOANIN - 3521";"Em aberto";"16502983062";"00000000004094";"";"ACOPLAMENTO FLEXIVEL 2.1/2"" (76MM)";"8,00";"18,8300";"PC";"0,0000";"3521"
"26064705235";"8898";"12/06/2026";"";"10881416310";"ORANIO DOMINGUES COM CONEXOES LTDA";"0,00";"PEDIDO REFERENTE A MATERIAL COMPRADO PARA OBRA JOANIN - 3521";"Em aberto";"0";"";"";"CAPS AÇO CARBONO PRETO 2 1/2""";"1,00";"37,2700";"PC";"0,0000";"3521"
"26068154840";"8900";"12/06/2026";"";"14517045355";"LUIZ CARLOS RODRIGUES DO NASCIMENTO";"0,00";"PEDIDO REFERENTE A EMPREITA A SER REALIZADA NA OBRA JOANIN";"Em aberto";"16357119601";"";"";"EMPREITA";"1,00";"1.500,0000";"";"0,0000";"3438"
"26068692331";"8901";"12/06/2026";"";"15707888196";"CASA TOGNINI MATERIAIS HID E SANIT LTDA";"0,00";"SOLICITAÇÃO PARA ATENDER O PEDIDO DE VENDA 1461 (PAGAR HOJE)";"Em aberto";"16611284154";"0000000004666";"";"CAIXA DE DESCARGA EMBUTIDA MOD. 2500.CX.MC.AF DECA";"1,00";"1.341,3100";"PC";"0,0000";"P1461"
"26085399556";"8902";"15/06/2026";"";"10881416310";"ORANIO DOMINGUES COM CONEXOES LTDA";"0,00";"MATERIAL PARA ATENDER O PEDIDO DE VENDA 1633";"Em aberto";"13344808083";"0000000000334";"";"SPRINKLER SIDEWALL RESPOSTA PADRÃO - 68º X 1/2"" - K80";"6,00";"28,2000";"PC";"0,0000";"P1633"
"26085810507";"8903";"15/06/2026";"";"16155552748";"TIGRE MATERIAIS E SOLUCOES PARA CONSTRUCAO LTDA.";"0,00";"SOLICITAÇÃO REFERENTE AO PEDIDO DE VENDA 1634";"Em aberto";"11925688212";"0000000000269";"";"LUVA CPVC FIRE 3/4""";"67,00";"5,8500";"PC";"0,0000";"P1634"
"26086554312";"8904";"15/06/2026";"";"16284030874";"4TEC COMERCIO E SERVICOS ELETRICOS LTDA";"0,00";"PEDIDO REFERENTE A EMPREITA DA OBRA BOM BEEF - 3469/3475";"Em aberto";"16357119601";"";"";"EMPREITA";"1,00";"10.000,0000";"";"0,0000";"3475"
"26086694557";"8905";"15/06/2026";"";"17122063118";"CONTE COMIGO LOCAÇÃO";"0,00";"PEDIDO REFERENTE A LOCAÇÃO DE MAQUINÁRIO PARA A OBRA JASMIM - 2652";"Em aberto";"16573863767";"";"";"LOCAÇÃO DE MAQUINARIO";"1,00";"404,0000";"VB";"0,0000";"2652"
"26087463261";"8906";"15/06/2026";"";"17817241141";"JUND-LOC LOCAÇÕES DE CONTAINER LTDA";"0,00";"CONTAINER SOLICITADO PARA ATENDER NECESSIDADES NA OBRA JANDAIA - 2449 - (RENOVAÇÃO)

OBS - EM NOME DA BIGPAR";"Em aberto";"16426059240";"";"";"MATERIAL DE CONSUMO";"1,00";"360,0000";"";"0,0000";"2449"
"26087481105";"8907";"15/06/2026";"";"17817241141";"JUND-LOC LOCAÇÕES DE CONTAINER LTDA";"0,00";"CONTAINER SOLICITADO PARA ATENDER NECESSIDADES NA OBRA JANDAIA - 2449 - (RENOVAÇÃO)

OBS - EM NOME DA BIGPAR";"Em aberto";"16426059240";"";"";"MATERIAL DE CONSUMO";"1,00";"550,0000";"";"0,0000";"2449"
