"ID";"N° do pedido";"Data";"Data prevista";"ID contato";"Nome do contato";"Desconto";"Observações";"Situação";"ID produto";"Código";"Código no fornecedor";"Descrição";"Quantidade";"Valor unitário";"Un";"Frete do item";"Ordem de compra"
"25016296213";"8439";"05/02/2026";"";"15707888196";"CASA TOGNINI MATERIAIS HID E SANIT LTDA";"0,00";"MATERIAL SOLICITADO PARA ATENDER OBRA JASMIM - 2652";"Em aberto";"16518089902";"0000000004263";"";"CONECTOR FEMEA PVC PPR 25MM X 3/4""";"4,00";"19,1900";"PC";"0,0000";"2652"
"25016296213";"8439";"05/02/2026";"";"15707888196";"CASA TOGNINI MATERIAIS HID E SANIT LTDA";"0,00";"MATERIAL SOLICITADO PARA ATENDER OBRA JASMIM - 2652";"Em aberto";"16328741018";"0000000001895";"";"COTOVELO PVC SILENTIUM 50MM X 45°";"5,00";"5,0600";"PC";"0,0000";"2652"
"25016296213";"8439";"05/02/2026";"";"15707888196";"CASA TOGNINI MATERIAIS HID E SANIT LTDA";"0,00";"MATERIAL SOLICITADO PARA ATENDER OBRA JASMIM - 2652";"Em aberto";"16525222906";"0000000004377";"";"JUNCAO PVC SILENTIUM 50MM";"4,00";"14,5000";"PC";"0,0000";"2652"
"25016296213";"8439";"05/02/2026";"";"15707888196";"CASA TOGNINI MATERIAIS HID E SANIT LTDA";"0,00";"MATERIAL SOLICITADO PARA ATENDER OBRA JASMIM - 2652";"Em aberto";"9895610720";"0000000004067";"";"PORCA SEXTAVADA 1/4""";"200,00";"0,1500";"PC";"0,0000";"2652"
"25016296213";"8439";"05/02/2026";"";"15707888196";"CASA TOGNINI MATERIAIS HID E SANIT LTDA";"0,00";"MATERIAL SOLICITADO PARA ATENDER OBRA JASMIM - 2652";"Em aberto";"16356861381";"0000000002217";"";"ARRUELA LISA 1/4";"200,00";"0,1000";"PC";"0,0000";"2652"
"25016296213";"8439";"05/02/2026";"";"15707888196";"CASA TOGNINI MATERIAIS HID E SANIT LTDA";"0,00";"MATERIAL SOLICITADO PARA ATENDER OBRA JASMIM - 2652";"Em aberto";"9895657417";"0000000004068";"";"VERGALHÃO ROSCADO 1/4""";"5,00";"11,3000";"BR";"0,0000";"2652"
"25016296213";"8439";"05/02/2026";"";"15707888196";"CASA TOGNINI MATERIAIS HID E SANIT LTDA";"0,00";"MATERIAL SOLICITADO PARA ATENDER OBRA JASMIM - 2652";"Em aberto";"16318709005";"0000000001757";"";"LUVA PASSANTE PVC BRANCO 75MM";"2,00";"10,1300";"PC";"0,0000";"2652"
"25016296213";"8439";"05/02/2026";"";"15707888196";"CASA TOGNINI MATERIAIS HID E SANIT LTDA";"0,00";"MATERIAL SOLICITADO PARA ATENDER OBRA JASMIM - 2652";"Em aberto";"16354084328";"0000000002406";"";"PROLONGADOR LATAO CURTO 1/2""";"15,00";"5,6200";"PC";"0,0000";"2652"
"25016296213";"8439";"05/02/2026";"";"15707888196";"CASA TOGNINI MATERIAIS HID E SANIT LTDA";"0,00";"MATERIAL SOLICITADO PARA ATENDER OBRA JASMIM - 2652";"Em aberto";"16487427329";"0000000003306";"";"TUBO PVC PPR PN20 32MM";"12,00";"39,1500";"BR";"0,0000";"2652"
"25016296213";"8439";"05/02/2026";"";"15707888196";"CASA TOGNINI MATERIAIS HID E SANIT LTDA";"0,00";"MATERIAL SOLICITADO PARA ATENDER OBRA JASMIM - 2652";"Em aberto";"16318740688";"0000000001767";"";"TUBO PVC PPR PN20 50MM";"12,00";"83,4600";"BR";"0,0000";"2652"
"25016296213";"8439";"05/02/2026";"";"15707888196";"CASA TOGNINI MATERIAIS HID E SANIT LTDA";"0,00";"MATERIAL SOLICITADO PARA ATENDER OBRA JASMIM - 2652";"Em aberto";"16316044368";"0000000001693";"";"LUVA PVC PPR 32MM";"20,00";"3,3800";"PC";"0,0000";"2652"
"25016296213";"8439";"05/02/2026";"";"15707888196";"CASA TOGNINI MATERIAIS HID E SANIT LTDA";"0,00";"MATERIAL SOLICITADO PARA ATENDER OBRA JASMIM - 2652";"Em aberto";"16342970810";"0000000002120";"";"LUVA PVC PPR 50MM";"10,00";"11,5100";"PC";"0,0000";"2652"
"25016296213";"8439";"05/02/2026";"";"15707888196";"CASA TOGNINI MATERIAIS HID E SANIT LTDA";"0,00";"MATERIAL SOLICITADO PARA ATENDER OBRA JASMIM - 2652";"Em aberto";"16303923445";"0000000001576";"";"COTOVELO PVC PPR 32MM X 45°";"10,00";"6,6000";"PC";"0,0000";"2652"
"25016296213";"8439";"05/02/2026";"";"15707888196";"CASA TOGNINI MATERIAIS HID E SANIT LTDA";"0,00";"MATERIAL SOLICITADO PARA ATENDER OBRA JASMIM - 2652";"Em aberto";"16518424014";"0000000004277";"";"COTOVELO PVC PPR 50MM X 45°";"12,00";"20,8700";"PC";"0,0000";"2652"
"25016296213";"8439";"05/02/2026";"";"15707888196";"CASA TOGNINI MATERIAIS HID E SANIT LTDA";"0,00";"MATERIAL SOLICITADO PARA ATENDER OBRA JASMIM - 2652";"Em aberto";"16318699500";"0000000001753";"";"COTOVELO PVC PPR 50MM X 90°";"6,00";"11,5300";"PÇ";"0,0000";"2652"
"25016538571";"8440";"05/02/2026";"";"16614665233";"BRASLIMPO COMERCIAL LTDA";"0,00";"PEDIDO REFERENTE A MATERIAL PARA ESCRITÓRIO";"Em aberto";"16426059240";"";"";"MATERIAL DE CONSUMO";"1,00";"179,8400";"";"0,0000";""
"25025011290";"8441";"06/02/2026";"";"17646768420";"MAGAZINE LUIZA";"0,00";"PEDIDO REFERENTE A FILTRO D'AGUA PARA ESCRITÓRIA (SUBSTITUIÇÃO DA COMPRA QUE FOI FEITA ERRADA

LINK: https://www.magazineluiza.com.br/refil-filtro-para-purificador-electrolux-pe11b-pe11x-pc41b-pc41x-ph41b-e-ph41x-original/p/cad5kafff1/ep/efag/?&seller_id=climautil&utm_source=google&utm_medium=cpc&utm_term=83238&utm_campaign=google_eco_per_ven_pla_ele_apo_3p_ar-ed-ep-csp&utm_content=&partner_id=83238&gclsrc=aw.ds&gad_source=1&gad_campaignid=23341723806&gbraid=0AAAAAD4zZmR9NHMpCFi-EQ7HZ99v6ewmM&gclid=EAIaIQobChMIn4ebj6vFkgMV1l9IAB0JlTx1EAQYASABEgJ9ZPD_BwE";"Em aberto";"13582047714";"0000000000348";"";"REFIL FILTRO ELECTROLUX";"2,00";"54,1800";"PC";"0,0000";""
"25054228735";"8442";"10/02/2026";"";"15707888196";"CASA TOGNINI MATERIAIS HID E SANIT LTDA";"0,00";"MATERIAL SOLICITADO PARA ATENDER OBRA HPBIO - 2789

COMPRADO EM NOME DA AJGSPE";"Em aberto";"16361778861";"0000000002483";"";"TUBO PVC BRANCO 100MM";"20,00";"72,5100";"BR";"0,0000";"2789"
"25054228735";"8442";"10/02/2026";"";"15707888196";"CASA TOGNINI MATERIAIS HID E SANIT LTDA";"0,00";"MATERIAL SOLICITADO PARA ATENDER OBRA HPBIO - 2789

COMPRADO EM NOME DA AJGSPE";"Em aberto";"16024113131";"0000000000756";"";"FITA ACO PERFURADA 19X50MM 30MT";"2,00";"53,0100";"PC";"0,0000";"2789"
"25067540221";"8445";"11/02/2026";"";"15452465899";"FELAP MAQUINAS E EQUIPAMENTOS LTDA";"0,00";"MATERIAL SOLICITADO PARA ATENDER OBRA JANDAIA - 2449

COMPRA FEITA NO CRÉDITO DEVIDO A FALTA DE UM MATERIAL NA ULTIMA COMPRA.

SALDO ANTERIOR: R$351,84
VALOR DA COMPRA: R$125,69

SALDO ATUAL: R$226,15



";"Em aberto";"16603035864";"0000000004624";"";"SERRA COPO 83MM";"1,00";"0,0100";"PÇ";"0,0000";"2449"
"25067757963";"8446";"11/02/2026";"";"17404314482";"MOTTA SOLUCOES TUBULARES LTDA";"0,00";"COMPRA REFERENTE A PEDIDO DE VENDA - 1432";"Em aberto";"16469220011";"0000000003211";"";"SPRINKLER TY3255 PEND DRY K5.6 CAN. 8"" 68C RP NATURAL 1""";"11,00";"599,9700";"PC";"0,0000";"P1432"
"25067757963";"8446";"11/02/2026";"";"17404314482";"MOTTA SOLUCOES TUBULARES LTDA";"0,00";"COMPRA REFERENTE A PEDIDO DE VENDA - 1432";"Em aberto";"16158257396";"";"";"IMPOSTOS";"1,00";"214,5200";"um";"0,0000";"P1432"
"25074236252";"8447";"12/02/2026";"";"12547815395";"CEMIL TUBOS E CONEXOES LTDA";"0,00";"MATERIAL SOLICITADO PARA ATENDER PEDIDO DE VENDA - 1435";"Em aberto";"16519662546";"0000000004313";"";"TUBO ACO CARBONO PRETO S/C SCH40 1""";"6,00";"281,6000";"BR";"0,0000";"P1435"
"25075255453";"8448";"12/02/2026";"";"17817241141";"JUND-LOC LOCAÇÕES DE CONTAINER LTDA";"0,00";"CONTAINER SOLICITADO PARA ATENDER NECESSIDADES NA OBRA JANDAIA - 2449

OBS - EM NOME DA BIGPAR";"Em aberto";"16426059240";"";"";"MATERIAL DE CONSUMO";"1,00";"360,0000";"";"0,0000";"2449"
"25075274785";"8449";"12/02/2026";"";"17817241141";"JUND-LOC LOCAÇÕES DE CONTAINER LTDA";"0,00";"CONTAINER SOLICITADO PARA ATENDER NECESSIDADES NA OBRA JANDAIA - 2449

OBS - EM NOME DA BIGPAR";"Em aberto";"16426059240";"";"";"MATERIAL DE CONSUMO";"1,00";"550,0000";"";"0,0000";"2449"
"25080623488";"8450";"13/02/2026";"";"10945239129";"PORAO DAS TINTAS COMERCIAL LTDA. - EPP";"0,00";"MATERIAL SOLICITADO PARA ATENDER OBRA JANDAIA - 2449";"Em aberto";"16354097334";"0000000002211";"10.02.023";"PINCEL 1.1/2";"11,00";"5,0000";"PC";"0,0000";"2449"
"25080623488";"8450";"13/02/2026";"";"10945239129";"PORAO DAS TINTAS COMERCIAL LTDA. - EPP";"0,00";"MATERIAL SOLICITADO PARA ATENDER OBRA JANDAIA - 2449";"Em aberto";"16393051971";"0000000002264";"10.03.004";"ROLINHO DE PELO DE CARNEIRO 9CM";"1,00";"18,0000";"PC";"0,0000";"2449"
"25080623488";"8450";"13/02/2026";"";"10945239129";"PORAO DAS TINTAS COMERCIAL LTDA. - EPP";"0,00";"MATERIAL SOLICITADO PARA ATENDER OBRA JANDAIA - 2449";"Em aberto";"16328783334";"0000000001910";"";"ROLO DE ESPUMA 9CM";"10,00";"5,5000";"PÇ";"0,0000";"2449"
"25081339669";"8451";"13/02/2026";"";"17958458429";"ANDRE LUIS FRACCAROLLI (ESPETINHOS ESPERANCA)";"0,00";"PEDIDO REFERENTE A COMPRA NO ESPETINHOS ESPERANÇA PARA CONFRATERNIZAÇÃO.";"Em aberto";"15895001112";"";"";"ALIMENTACAO";"1,00";"261,3900";"VB";"0,0000";""
"25081968511";"8452";"13/02/2026";"";"17878186778";"JOSE CARLOS DE SOUZA (GLOBAL SOLUCOES)";"0,00";"PEDIDO REFERENTE A PAGAMENTO FEITO PARA A GLOBAL";"Em aberto";"16357119601";"";"";"EMPREITA";"1,00";"50.000,0000";"";"0,0000";"3135"
"25082741302";"8453";"13/02/2026";"";"10136137899";"Comercial Hatada";"0,00";"PEDIDO REFERENTE A ENFEITES PARA CONFRATERNIZAÇÃO";"Em aberto";"16426059240";"";"";"MATERIAL DE CONSUMO";"1,00";"34,9400";"";"0,0000";""
"25082756384";"8454";"13/02/2026";"";"9228404643";"STOP DUTRA BEBIDAS";"0,00";"PEDIDO REFERENTE A BEBIDAS PARA CONFRATERNIZAÇÃO";"Em aberto";"16365614683";"";"";"BEBIDAS";"1,00";"37,9600";"FD";"0,0000";""
"25082790296";"8455";"13/02/2026";"";"9168691350";"CMHF COMERCIO E SERVICOS EIRELI";"0,00";"PEDIDO REFERENTE A COMPRAS PARA CONFRATERNIZAÇÃO";"Em aberto";"16426059240";"";"";"MATERIAL DE CONSUMO";"1,00";"8,0800";"";"0,0000";""
"25082803485";"8456";"13/02/2026";"";"9168691350";"CMHF COMERCIO E SERVICOS EIRELI";"0,00";"PEDIDO REFERENTE A ALIMENTAÇÃO PARA CONFRATERNIZAÇÃO";"Em aberto";"15895001112";"";"";"ALIMENTACAO";"1,00";"47,0000";"VB";"0,0000";""
"25083411983";"8457";"13/02/2026";"";"15707888196";"CASA TOGNINI MATERIAIS HID E SANIT LTDA";"0,00";"MATERIAL RETIRADO EM NOME DA AJGSPE DE ACORDO COM O QUE FOI PASSADO PELO MÁRCIO.

CONFORME CONVERSA DIRETO COM O VICTOR, O MÁRCIO INFORMOU QUE A PRÓPRIA GERENCIADORA IRÁ FICAR RESPONSÁVEL PELOS PAGAMENTOS.
PEDIDO REALIZADO SEM A APROVAÇÃO DO ORÇAMENTO.

DEVIDO A FALTA DE ATENÇÃO POR PARTE DA EPSON, O BOLETO NAO FOI LANÇADO CORRETAMENTE E ESTAMOS NOS RESPONSABILIZANDO PELO PAGAMENTO DO SEGUNDO BOLETO, PARA SERMOS REEMBOLSADOS 10/05 (ESSA ATUALIZAÇÃO ESTÁ SENDO FEITA DIA 16/04).
MARCIO AUTORIZOU VIA LIGAÇÃO A FAZER ESSE PROCESSO
BOLETO SENDO PAGO COM JUROS DOIS DIAS APÓS O VENCIMENTO";"Em aberto";"16309236955";"0000000004544";"";"CARTUCHO GAS BUTANO REFIL NAUTIKA 227GR";"2,00";"37,8800";"PC";"0,0000";"3135 e 2449"
"25083411983";"8457";"13/02/2026";"";"15707888196";"CASA TOGNINI MATERIAIS HID E SANIT LTDA";"0,00";"MATERIAL RETIRADO EM NOME DA AJGSPE DE ACORDO COM O QUE FOI PASSADO PELO MÁRCIO.

CONFORME CONVERSA DIRETO COM O VICTOR, O MÁRCIO INFORMOU QUE A PRÓPRIA GERENCIADORA IRÁ FICAR RESPONSÁVEL PELOS PAGAMENTOS.
PEDIDO REALIZADO SEM A APROVAÇÃO DO ORÇAMENTO.

DEVIDO A FALTA DE ATENÇÃO POR PARTE DA EPSON, O BOLETO NAO FOI LANÇADO CORRETAMENTE E ESTAMOS NOS RESPONSABILIZANDO PELO PAGAMENTO DO SEGUNDO BOLETO, PARA SERMOS REEMBOLSADOS 10/05 (ESSA ATUALIZAÇÃO ESTÁ SENDO FEITA DIA 16/04).
MARCIO AUTORIZOU VIA LIGAÇÃO A FAZER ESSE PROCESSO
BOLETO SENDO PAGO COM JUROS DOIS DIAS APÓS O VENCIMENTO";"Em aberto";"16049504902";"0000000000840";"";"CARRETEL DE ESTANHO 50X50";"2,00";"122,5600";"PC";"0,0000";"3135 e 2449"
"25083411983";"8457";"13/02/2026";"";"15707888196";"CASA TOGNINI MATERIAIS HID E SANIT LTDA";"0,00";"MATERIAL RETIRADO EM NOME DA AJGSPE DE ACORDO COM O QUE FOI PASSADO PELO MÁRCIO.

CONFORME CONVERSA DIRETO COM O VICTOR, O MÁRCIO INFORMOU QUE A PRÓPRIA GERENCIADORA IRÁ FICAR RESPONSÁVEL PELOS PAGAMENTOS.
PEDIDO REALIZADO SEM A APROVAÇÃO DO ORÇAMENTO.

DEVIDO A FALTA DE ATENÇÃO POR PARTE DA EPSON, O BOLETO NAO FOI LANÇADO CORRETAMENTE E ESTAMOS NOS RESPONSABILIZANDO PELO PAGAMENTO DO SEGUNDO BOLETO, PARA SERMOS REEMBOLSADOS 10/05 (ESSA ATUALIZAÇÃO ESTÁ SENDO FEITA DIA 16/04).
MARCIO AUTORIZOU VIA LIGAÇÃO A FAZER ESSE PROCESSO
BOLETO SENDO PAGO COM JUROS DOIS DIAS APÓS O VENCIMENTO";"Em aberto";"15218264194";"0000000000421";"";"PASTA PARA SOLDA 450GR";"2,00";"10,7200";"PC";"0,0000";"3135 e 2449"
